2,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 2 AND cr_tt_id = 'TMB' AND cr_ex_id = 'NASDAQ' AND cr_from_qty <= 100 AND cr_to_qty >= 100
2,0,SELECT t_exec_name FROM trade WHERE t_id = 200000008048577
3,0,commit
3,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003832202 ORDER BY th_dts LIMIT 3"
3,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004098965 ORDER BY th_dts LIMIT 3"
3,0,"SELECT DATE_FORMAT(ni_dts, '%Y-%m-%d %H:%i:%s.%f'), ni_source, ni_author, ni_headline, ni_summary FROM news_xref, news_item WHERE ni_id = nx_ni_id AND nx_co_id = 4300002296 LIMIT 2"
3,0,"SELECT co_id FROM company WHERE co_name = 'Bel Fuse, Inc.'"
3,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002050628"
3,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005732207"
3,0,"SELECT ca_id, ca_bal, COALESCE(SUM(hs_qty * lt_price),0) AS price_sum FROM customer_account LEFT OUTER JOIN holding_summary ON hs_ca_id = ca_id, last_trade WHERE ca_c_id = 4300001800 AND lt_s_symb = hs_s_symb GROUP BY ca_id,ca_bal ORDER BY price_sum ASC LIMIT 10"
3,0,UPDATE trade SET t_exec_name = 'Steve X Baldino' WHERE t_id = 200000008048577
3,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005276368"
3,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002019730"
3,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004120534"
3,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000388623"
3,0,"SELECT s_ex_id, s_name, s_symb FROM security WHERE s_co_id = 4300000515 AND s_issue = 'COMMON'"
3,0,"SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300000374 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3"
3,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002050628 ORDER BY th_dts LIMIT 3"
3,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004110149"
4,0,commit
4,0,SELECT ch_chrg FROM charge WHERE ch_c_tier = 2 AND ch_tt_id = 'TMB'
4,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005732207"
4,0,"SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'BYBIPRB' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 25.53) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 25.53) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 25.53))"
4,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002019730 ORDER BY th_dts LIMIT 3"
4,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008048577 AND t_tt_id = tt_id"
5,0,commit
5,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005276368"
5,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000388623 ORDER BY th_dts LIMIT 3"
5,0,SELECT lt_price FROM last_trade WHERE lt_s_symb = 'BELF'
5,0,"SELECT b_name, SUM(tr_qty * tr_bid_price) AS price_sum FROM trade_request, sector, industry, company, broker, security WHERE tr_b_id = b_id AND tr_s_symb = s_symb AND s_co_id = co_id AND co_in_id = in_id AND sc_id = in_sc_id AND b_name IN ('Vincent U. Tena', 'Jackie B. Mallo', 'Sylvia P. Stieff', 'Daniel C. Macadangdang', 'Jo W. Lyng', 'Sam V. Peffer', 'Denise U. Woelfel', 'Maria F. Wasco', 'Albert Z. Titlow', 'Walter M. Attaway', 'Fred P. Haviland', 'Anthony E. Rega', 'Timothy W. Yerbic', 'Tam B. Fernberg', 'Ronald Y. Thatch', 'Nicole W. Akiona', 'James Q. Knoll', 'Oscar Z. Wolfer', 'Alfred L. Laurey', 'Joe D. Hollenberg', 'Pedro P. Kovarovic', 'Clint G. Lindenpitz') AND sc_name = 'Services' GROUP BY b_name ORDER BY price_sum DESC"
5,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008727400, '2022-12-23 18:14:12.000000', 'CMPT')"
5,0,"UPDATE broker SET b_comm_total = b_comm_total + 7.47, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000043"
5,0,"INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008727400, 'Cash Account', '2022-12-25', -2087.97)"
5,0,UPDATE customer_account SET ca_bal = ca_bal + -2087.97 WHERE ca_id = 43000046165
6,0,commit
6,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727400, -2087.97, 'Market-Buy 100 shared of PREF_A of SourceCorp, Inc.')"
6,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000046165
6,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008727388, '2022-12-23 18:14:12.000000', 'CMPT')"
6,0,"SELECT b_name, SUM(tr_qty * tr_bid_price) AS price_sum FROM trade_request, sector, industry, company, broker, security WHERE tr_b_id = b_id AND tr_s_symb = s_symb AND s_co_id = co_id AND co_in_id = in_id AND sc_id = in_sc_id AND b_name IN ('Alfred L. Laurey', 'Leonard J. Ridpath', 'Sylvia P. Stieff', 'Stefania L. Junk', 'Albert V. Medler', 'Albert Z. Titlow', 'Wayne L. Warney', 'Donald A. Gunsolus', 'Carrie G. Sheffey', 'Jo W. Lyng', 'Joseph D. Lofties', 'Vincent U. Tena', 'Michael X. Gramlich', 'Floretta E. Coner', 'Elizabeth O. Peli', 'Chris I. Triveno', 'Mabel G. Clawson', 'Clint G. Lindenpitz', 'Walter M. Attaway', 'David N. Kallenberger', 'Betty K. Hoffner', 'Pedro P. Kovarovic', 'Raymond N. Pullman', 'Juanita K. Reddout') AND sc_name = 'Transportation' GROUP BY b_name ORDER BY price_sum DESC"
7,0,commit
7,0,UPDATE customer_account SET ca_bal = ca_bal + -4273.81 WHERE ca_id = 43000014271
7,0,"SELECT b_name, SUM(tr_qty * tr_bid_price) AS price_sum FROM trade_request, sector, industry, company, broker, security WHERE tr_b_id = b_id AND tr_s_symb = s_symb AND s_co_id = co_id AND co_in_id = in_id AND sc_id = in_sc_id AND b_name IN ('Alfred L. Laurey', 'Leonard J. Ridpath', 'Sylvia P. Stieff', 'Stefania L. Junk', 'Albert V. Medler', 'Albert Z. Titlow', 'Wayne L. Warney', 'Donald A. Gunsolus', 'Carrie G. Sheffey', 'Jo W. Lyng', 'Joseph D. Lofties', 'Vincent U. Tena', 'Michael X. Gramlich', 'Floretta E. Coner', 'Elizabeth O. Peli', 'Chris I. Triveno', 'Mabel G. Clawson', 'Clint G. Lindenpitz', 'Walter M. Attaway', 'David N. Kallenberger', 'Betty K. Hoffner', 'Pedro P. Kovarovic', 'Raymond N. Pullman', 'Juanita K. Reddout') AND sc_name = 'Transportation' GROUP BY b_name ORDER BY price_sum DESC"
7,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008727297, '2022-12-23 18:14:12.000000', 'CMPT')"
7,0,UPDATE customer_account SET ca_bal = ca_bal + 10595.7 WHERE ca_id = 43000013241
7,0,"UPDATE broker SET b_comm_total = b_comm_total + 18.24, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000032"
7,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727371, 10595.7, 'Limit-Sell 400 shared of COMMON of IES Utilities, Inc.')"
7,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727373, -4273.81, 'Market-Buy 200 shared of PREF_C of Steel Dynamics, Inc.')"
7,0,"UPDATE broker SET b_comm_total = b_comm_total + 31.86, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000029"
7,0,"INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008727388, 'Cash Account', '2022-12-25', 5313.3018)"
7,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000013241
7,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000014271
7,0,"INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008727297, 'Cash Account', '2022-12-25', 10093.32)"
8,0,commit
8,0,UPDATE customer_account SET ca_bal = ca_bal + 5313.3018 WHERE ca_id = 43000034453
8,0,UPDATE customer_account SET ca_bal = ca_bal + 10093.32 WHERE ca_id = 43000023601
8,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727297, 10093.32, 'Stop-Loss 400 shared of COMMON of Pactiv Corporation')"
8,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727388, 5313.3018, 'Market-Sell 200 shared of COMMON of Collateral Therapeutics, Inc.')"
9,0,commit
9,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000023601
9,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000034453
9,0,"SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008727419"
9,0,"SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TMS'"
9,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000030353 AND hs_s_symb = 'AN'
9,0,"SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000030353"
9,0,UPDATE holding_summary SET hs_qty = -2400 WHERE hs_ca_id = 43000030353 AND hs_s_symb = 'AN'
9,0,"INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008727419, 200000008727419, 0, -400)"
9,0,"INSERT INTO holding(h_t_id, h_ca_id, h_s_symb, h_dts, h_price, h_qty) VALUES(200000008727419, 43000030353, 'AN', '2022-12-23 18:14:12', 24.86, -400)"
9,0,"SELECT s_ex_id, s_name FROM security WHERE s_symb = 'AN'"
9,0,SELECT c_tier FROM customer WHERE c_id = 4300003036
9,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 2 AND cr_tt_id = 'TMS' AND cr_ex_id = 'NYSE' AND cr_from_qty <= 400 AND cr_to_qty >= 400
9,0,"UPDATE trade SET t_comm = 31.82, t_dts = '2022-12-23 18:14:12.000000', t_st_id = 'CMPT', t_trade_price = 24.86 WHERE t_id = 200000008727419"
9,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008727419, '2022-12-23 18:14:12.000000', 'CMPT')"
9,0,"UPDATE broker SET b_comm_total = b_comm_total + 31.82, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000031"
9,0,"INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008727419, 'Cash Account', '2022-12-25', 9907.68)"
9,0,UPDATE customer_account SET ca_bal = ca_bal + 9907.68 WHERE ca_id = 43000030353
9,0,"INSERT INTO cash_transaction(ct_dts, ct_t_id, ct_amt, ct_name) VALUES('2022-12-23 18:14:12.000000', 200000008727419, 9907.68, 'Market-Sell 400 shared of COMMON of Autonation, Inc.')"
9,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000030353
10,0,commit
10,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008727426, '2022-12-23 18:14:12', 'PNDG')"
11,0,commit
11,0,"SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000012478"
11,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008727427, '2022-12-23 18:14:12', 'SBMT')"
11,0,"SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000031171 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50"
12,0,commit
12,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000002093 AND hs_s_symb = 'BELF'
12,0,SELECT c_id FROM customer WHERE c_tax_id = '361HT4869XV035'
12,0,"SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300000374 ORDER BY fi_year ASC, fi_qtr LIMIT 20"
12,0,UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
12,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000260736"
12,0,UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
12,0,"INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008727429, '2022-12-23 18:14:12', 'SBMT', 'TMB', 1, 'DRI', 100, 22.29, 43000003428, 'Lillian Mavity', NULL, 4.5, 8.02, 0, 0)"
13,0,commit
13,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005748761"
13,0,"SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000040432"
13,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002056461"
13,0,"SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008727405"
13,0,"SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TMB'"
13,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000003644 AND hs_s_symb = 'EDEL'
13,0,"SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000003644"
13,0,"SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000049906 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50"
13,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005276368 ORDER BY th_dts LIMIT 3"
13,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000389832"
13,0,UPDATE holding_summary SET hs_qty = 1000 WHERE hs_ca_id = 43000003644 AND hs_s_symb = 'EDEL'
13,0,"INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008727405, 200000008727405, 0, 100)"
13,0,"INSERT INTO holding(h_t_id, h_ca_id, h_s_symb, h_dts, h_price, h_qty) VALUES(200000008727405, 43000003644, 'EDEL', '2022-12-23 18:14:12', 23.74, 100)"
13,0,"SELECT s_ex_id, s_name FROM security WHERE s_symb = 'EDEL'"
13,0,SELECT c_tier FROM customer WHERE c_id = 4300000365
13,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 3 AND cr_tt_id = 'TMB' AND cr_ex_id = 'AMEX' AND cr_from_qty <= 100 AND cr_to_qty >= 100
13,0,"UPDATE trade SET t_comm = 7.6, t_dts = '2022-12-23 18:14:12.000000', t_st_id = 'CMPT', t_trade_price = 23.74 WHERE t_id = 200000008727405"
13,0,"SELECT c_st_id, c_l_name, c_f_name, c_m_name, c_gndr, c_tier, DATE_FORMAT(c_dob,'%Y-%m-%d'), c_ad_id, c_ctry_1, c_area_1, c_local_1, c_ext_1, c_ctry_2, c_area_2, c_local_2, c_ext_2, c_ctry_3, c_area_3, c_local_3, c_ext_3, c_email_1, c_email_2 FROM customer WHERE c_id = 4300001101"
13,0,"UPDATE last_trade SET lt_price = 20.16, lt_vol = lt_vol + 200, lt_dts = '2022-12-23 18:14:12' WHERE lt_s_symb = 'SNBCPRA'"
13,0,SELECT ca_bal FROM customer_account WHERE ca_id = 43000012478
13,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000001941435"
13,0,"SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300002017 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2003-10-08' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb"
14,0,commit
14,0,SELECT co_name FROM company WHERE co_id = 4300000106
14,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002027465"
14,0,"UPDATE last_trade SET lt_price = 28.31, lt_vol = lt_vol + 325, lt_dts = '2022-12-23 18:14:12' WHERE lt_s_symb = 'FCCY'"
14,0,"SELECT sum(tx_rate) FROM taxrate, customer_taxrate WHERE tx_id = cx_tx_id AND cx_c_id = 4300000800"
14,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005277495 ORDER BY th_dts LIMIT 3"
15,0,commit
15,0,"SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM holding_summary, last_trade, security, daily_market WHERE hs_ca_id = 43000030205 AND dm_s_symb = hs_s_symb AND dm_date = '2001-08-28' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb"
15,0,"INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008739728, '2022-12-23 18:21:10', 'SBMT', 'TMS', 1, 'LECO', 800, 27.03, 43000012484, 'Milton Spiroff', NULL, 4.5, 60.55, 0, 0)"
15,0,"SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000013973 AND c_id = ca_c_id AND b_id = ca_b_id"
16,0,commit
16,0,SELECT co_name FROM company WHERE co_id = 4300000389
16,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008347256"
16,0,SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000008603216
16,0,"SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'INSM' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 28.58) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 28.58) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 28.58))"
16,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000012484 AND hs_s_symb = 'LECO'
16,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005226382"
16,0,"UPDATE cash_transaction SET ct_name = 'Market-Buy 400 Shares of COMMON of Hollis-Eden Pharmaceuticals, Inc.' WHERE ct_t_id = 200000000813923"
16,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008382453 AND t_tt_id = tt_id"
16,0,"SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'BOBEPRA' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code"
16,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003603641"
16,0,SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000005569592
16,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008575567 ORDER BY th_dts ASC LIMIT 3"
16,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004613354"
